Time,Open,High,Low,Close,Volume
2021-05-27 00:00:00+00:00,299.5,306.5,296.5,301.5,2528
2021-05-28 00:00:00+00:00,302.0,303.5,299.0,301.0,1054
2021-05-31 00:00:00+00:00,302.0,307.0,299.5,301.5,1884
2021-06-01 00:00:00+00:00,303.0,307.0,301.5,302.5,1246
2021-06-02 00:00:00+00:00,302.0,305.0,300.0,301.5,954
2021-06-03 00:00:00+00:00,298.0,310.0,297.5,304.0,1411
2021-06-04 00:00:00+00:00,306.0,309.5,300.0,307.5,3107
2021-06-07 00:00:00+00:00,304.5,315.0,303.5,311.5,3042
2021-06-08 00:00:00+00:00,312.5,318.0,307.0,313.5,3506
2021-06-09 00:00:00+00:00,314.5,319.0,308.0,315.5,3449
2021-06-10 00:00:00+00:00,313.5,320.0,310.5,318.5,2124
2021-06-11 00:00:00+00:00,319.5,321.5,315.5,319.5,1696
2021-06-14 00:00:00+00:00,319.0,326.0,317.0,321.5,1170
2021-06-15 00:00:00+00:00,319.5,325.0,306.5,315.0,3844
2021-06-16 00:00:00+00:00,312.5,320.0,310.0,319.5,2972
2021-06-17 00:00:00+00:00,316.0,320.0,311.5,319.5,2765
2021-06-18 00:00:00+00:00,319.5,335.5,315.0,326.0,5729
2021-06-21 00:00:00+00:00,330.5,340.0,314.5,334.5,5459
2021-06-22 00:00:00+00:00,334.5,340.0,327.0,336.0,1970
2021-06-23 00:00:00+00:00,336.0,350.0,335.0,344.0,2574
2021-06-24 00:00:00+00:00,345.0,360.5,345.0,355.5,6260
2021-06-25 00:00:00+00:00,357.0,365.0,347.0,355.0,5329
2021-06-28 00:00:00+00:00,355.0,365.0,351.0,364.0,3059
2021-06-29 00:00:00+00:00,365.0,370.0,348.0,360.0,4916
2021-06-30 00:00:00+00:00,360.0,360.0,357.0,360.0,3048
2021-07-01 00:00:00+00:00,356.5,358.5,322.5,351.0,4192
2021-07-02 00:00:00+00:00,350.0,362.0,347.0,360.0,5056
2021-07-05 00:00:00+00:00,366.0,371.0,358.0,362.0,4393
2021-07-06 00:00:00+00:00,358.5,373.0,358.0,362.0,7370
2021-07-07 00:00:00+00:00,362.0,370.5,362.0,367.0,2509
2021-07-08 00:00:00+00:00,365.0,367.0,356.0,358.0,2111
2021-07-09 00:00:00+00:00,361.0,372.0,356.0,369.0,2904
2021-07-12 00:00:00+00:00,370.0,379.5,365.0,379.5,4820
2021-07-13 00:00:00+00:00,379.0,394.5,374.0,391.5,10251
2021-07-14 00:00:00+00:00,395.0,404.5,386.5,404.5,5623
2021-07-15 00:00:00+00:00,405.0,465.5,401.0,436.5,17510
2021-07-16 00:00:00+00:00,440.0,445.0,412.5,433.5,7235
2021-07-19 00:00:00+00:00,433.5,433.5,401.5,417.0,7813
2021-07-20 00:00:00+00:00,425.0,425.0,411.0,413.0,2018
2021-07-21 00:00:00+00:00,410.0,430.0,402.5,425.0,4699
2021-07-22 00:00:00+00:00,420.0,445.0,419.5,433.0,2778
2021-07-23 00:00:00+00:00,439.0,468.0,435.0,457.0,8656
2021-07-26 00:00:00+00:00,460.0,501.0,440.0,487.0,14155
2021-07-27 00:00:00+00:00,486.5,509.5,455.5,461.5,11790
2021-07-28 00:00:00+00:00,468.0,468.0,422.5,456.0,5495
2021-07-29 00:00:00+00:00,457.0,466.0,450.5,457.5,3814
2021-07-30 00:00:00+00:00,464.0,464.5,453.5,455.5,2261
2021-08-02 00:00:00+00:00,455.0,461.0,436.5,449.0,3733
2021-08-03 00:00:00+00:00,445.5,492.0,435.5,472.5,10157
2021-08-04 00:00:00+00:00,465.0,485.0,465.0,481.0,3746
2021-08-05 00:00:00+00:00,484.0,484.0,478.0,480.0,1577
2021-08-06 00:00:00+00:00,479.0,482.5,464.0,464.0,1358
2021-08-09 00:00:00+00:00,463.0,483.0,459.0,473.0,3499
2021-08-10 00:00:00+00:00,481.0,481.0,469.5,470.0,1428
2021-08-11 00:00:00+00:00,471.5,476.5,465.0,469.5,2464
2021-08-12 00:00:00+00:00,470.0,473.0,461.0,467.0,2286
2021-08-13 00:00:00+00:00,472.5,472.5,460.0,462.5,2307
2021-08-16 00:00:00+00:00,462.5,470.0,455.0,463.0,2545
2021-08-17 00:00:00+00:00,462.5,470.0,440.0,470.0,3378
2021-08-18 00:00:00+00:00,470.0,474.0,462.5,474.0,1887
2021-08-19 00:00:00+00:00,473.0,475.0,462.5,465.0,1900
2021-08-20 00:00:00+00:00,465.5,470.5,461.0,465.0,1544
2021-08-23 00:00:00+00:00,465.5,471.0,461.0,461.0,2537
2021-08-24 00:00:00+00:00,461.0,468.5,455.0,461.0,2950
2021-08-25 00:00:00+00:00,464.5,465.0,455.0,465.0,2507
2021-08-26 00:00:00+00:00,465.5,467.0,460.0,466.0,2645
