Time,Open,High,Low,Close,Volume
2021-05-27 00:00:00+00:00,113.9,114.39,112.5,112.92,2498675
2021-05-28 00:00:00+00:00,113.42,114.69,113.31,114.32,976761
2021-05-31 00:00:00+00:00,114.32,117.79,114.32,117.31,2172112
2021-06-01 00:00:00+00:00,117.16,119.55,117.1,118.98,1663258
2021-06-02 00:00:00+00:00,118.7,121.14,117.87,121.04,2670524
2021-06-03 00:00:00+00:00,121.02,121.5,118.84,119.67,1728542
2021-06-04 00:00:00+00:00,120.16,121.74,119.8,120.2,1614573
2021-06-07 00:00:00+00:00,120.73,124.7,119.82,123.79,2092830
2021-06-08 00:00:00+00:00,124.81,128.83,124.28,127.87,4363949
2021-06-09 00:00:00+00:00,128.97,130.06,126.83,128.81,2970405
2021-06-10 00:00:00+00:00,129.4,135.4,129.0,133.39,6729874
2021-06-11 00:00:00+00:00,135.0,135.4,132.8,135.26,3904017
2021-06-14 00:00:00+00:00,135.44,139.94,135.44,139.13,4052790
2021-06-15 00:00:00+00:00,139.98,141.73,136.9,137.36,3853488
2021-06-16 00:00:00+00:00,137.67,139.88,137.01,138.69,2302604
2021-06-17 00:00:00+00:00,138.0,139.19,131.15,134.38,5314024
2021-06-18 00:00:00+00:00,134.54,134.8,130.22,130.62,5837463
2021-06-21 00:00:00+00:00,130.73,136.68,130.54,135.94,3124275
2021-06-22 00:00:00+00:00,137.4,139.67,136.36,138.0,3181149
2021-06-23 00:00:00+00:00,139.99,140.0,132.52,134.7,4517603
2021-06-24 00:00:00+00:00,134.4,134.89,131.14,132.69,3712990
2021-06-25 00:00:00+00:00,133.1,133.95,130.78,132.54,2084108
2021-06-28 00:00:00+00:00,132.58,134.42,132.4,133.23,2086649
2021-06-29 00:00:00+00:00,133.37,135.1,132.67,134.08,4016234
2021-06-30 00:00:00+00:00,134.13,135.59,133.11,133.74,3628442
2021-07-01 00:00:00+00:00,125.37,129.43,123.83,126.25,6986423
2021-07-02 00:00:00+00:00,125.8,127.6,125.34,126.14,2379507
2021-07-05 00:00:00+00:00,126.12,126.4,123.86,124.74,1769048
2021-07-06 00:00:00+00:00,125.01,125.69,120.74,121.09,3078299
2021-07-07 00:00:00+00:00,120.9,125.89,120.9,124.6,3301944
2021-07-08 00:00:00+00:00,124.35,128.0,123.01,127.88,4016042
2021-07-09 00:00:00+00:00,128.13,131.21,127.0,130.99,3512961
2021-07-12 00:00:00+00:00,131.2,133.75,130.28,133.11,2732304
2021-07-13 00:00:00+00:00,133.3,137.51,133.2,137.22,3459118
2021-07-14 00:00:00+00:00,136.45,139.59,133.31,134.85,3942504
2021-07-15 00:00:00+00:00,135.4,136.0,132.9,133.27,2746985
2021-07-16 00:00:00+00:00,133.95,133.95,129.8,129.85,3179243
2021-07-19 00:00:00+00:00,129.49,131.04,125.72,126.89,2654528
2021-07-20 00:00:00+00:00,127.21,129.0,126.28,128.71,1969595
2021-07-21 00:00:00+00:00,129.0,131.15,128.41,128.79,1500267
2021-07-22 00:00:00+00:00,130.35,131.0,128.0,130.84,1469651
2021-07-23 00:00:00+00:00,131.5,132.19,128.76,129.75,1186511
2021-07-26 00:00:00+00:00,129.0,130.6,127.74,130.35,1109748
2021-07-27 00:00:00+00:00,130.7,131.7,129.47,129.8,1618758
2021-07-28 00:00:00+00:00,129.9,131.92,129.56,131.72,1838682
2021-07-29 00:00:00+00:00,132.0,134.4,131.28,133.96,1587217
2021-07-30 00:00:00+00:00,134.74,134.97,129.53,130.57,3456589
2021-08-02 00:00:00+00:00,131.0,132.14,129.9,130.55,1588879
2021-08-03 00:00:00+00:00,130.65,135.12,130.37,135.09,2768529
2021-08-04 00:00:00+00:00,135.9,139.1,135.2,138.37,3333194
2021-08-05 00:00:00+00:00,138.36,139.75,137.3,138.98,1989364
2021-08-06 00:00:00+00:00,139.09,140.7,138.3,138.71,2153002
2021-08-09 00:00:00+00:00,138.1,139.3,136.65,137.92,1981084
2021-08-10 00:00:00+00:00,138.48,140.0,136.7,137.96,2167152
2021-08-11 00:00:00+00:00,138.0,138.54,137.22,137.57,1118875
2021-08-12 00:00:00+00:00,137.8,139.47,137.36,138.21,1518743
2021-08-13 00:00:00+00:00,138.05,138.88,132.91,134.98,3108646
2021-08-16 00:00:00+00:00,134.89,135.0,131.72,133.31,1728979
2021-08-17 00:00:00+00:00,133.28,134.9,132.65,133.22,1590002
2021-08-18 00:00:00+00:00,133.85,134.94,133.0,133.15,1072562
2021-08-19 00:00:00+00:00,132.75,135.25,131.15,134.64,1963536
2021-08-20 00:00:00+00:00,135.0,135.2,130.22,132.27,1800699
2021-08-23 00:00:00+00:00,132.5,133.94,131.5,133.54,905425
2021-08-24 00:00:00+00:00,133.81,134.29,132.16,133.5,1622186
2021-08-25 00:00:00+00:00,133.85,133.85,132.51,133.74,901164
2021-08-26 00:00:00+00:00,133.71,135.8,133.3,134.22,1483545
2021-08-27 00:00:00+00:00,134.47,134.9,132.84,134.6,1256569
2021-08-30 00:00:00+00:00,134.5,140.49,133.65,140.4,2690993
2021-08-31 00:00:00+00:00,140.71,146.5,139.88,145.11,4875025
2021-09-01 00:00:00+00:00,145.35,147.0,143.32,145.71,2866575
2021-09-02 00:00:00+00:00,145.12,145.67,143.54,143.7,1785838
2021-09-03 00:00:00+00:00,143.12,146.58,142.8,145.83,1766278
2021-09-06 00:00:00+00:00,145.5,147.27,145.08,146.26,998863
2021-09-07 00:00:00+00:00,146.1,148.67,145.83,147.8,1309714
2021-09-08 00:00:00+00:00,147.95,149.83,147.8,148.2,1740112
2021-09-09 00:00:00+00:00,147.5,149.35,145.46,145.59,2084626
2021-09-10 00:00:00+00:00,146.72,150.98,144.41,149.17,2587223
2021-09-13 00:00:00+00:00,149.89,150.76,149.1,150.3,1520089
2021-09-14 00:00:00+00:00,151.0,153.73,148.65,149.56,2468928
2021-09-15 00:00:00+00:00,149.44,149.9,146.57,147.65,1337550
2021-09-16 00:00:00+00:00,147.07,147.63,144.3,146.36,2174148
2021-09-17 00:00:00+00:00,147.03,147.13,142.5,143.8,2563632
2021-09-20 00:00:00+00:00,140.61,142.7,138.52,140.13,2129841
2021-09-21 00:00:00+00:00,140.89,142.29,136.38,138.55,2368390
2021-09-22 00:00:00+00:00,139.5,141.78,138.52,141.47,2042915
2021-09-23 00:00:00+00:00,142.5,142.95,139.26,140.72,2357250
2021-09-24 00:00:00+00:00,140.7,140.86,138.83,139.74,1378862
2021-09-27 00:00:00+00:00,140.0,141.6,139.23,140.58,1280483
2021-09-28 00:00:00+00:00,140.6,141.36,135.82,136.67,2309166
2021-09-29 00:00:00+00:00,136.5,137.92,132.9,134.5,2517466
2021-09-30 00:00:00+00:00,134.59,135.9,132.65,133.45,2272323
2021-10-01 00:00:00+00:00,133.45,138.02,132.0,138.01,2006479
2021-10-04 00:00:00+00:00,138.95,139.34,134.52,135.65,2541134
2021-10-05 00:00:00+00:00,136.36,136.5,132.63,135.8,3419414
2021-10-06 00:00:00+00:00,134.99,135.39,130.32,131.99,4470425
2021-10-07 00:00:00+00:00,131.0,135.2,127.45,133.8,5270189
2021-10-08 00:00:00+00:00,133.8,139.12,133.5,138.48,3517271
2021-10-11 00:00:00+00:00,139.12,142.79,139.12,142.35,5164045
2021-10-12 00:00:00+00:00,142.77,143.9,141.9,143.62,4240736
2021-10-13 00:00:00+00:00,143.2,143.6,137.64,139.56,5712206
2021-10-14 00:00:00+00:00,139.9,140.49,137.51,138.2,2760558
2021-10-15 00:00:00+00:00,138.01,139.2,136.71,137.95,4567856
2021-10-18 00:00:00+00:00,129.9,130.97,127.02,128.58,6679557
2021-10-19 00:00:00+00:00,128.99,132.96,127.68,132.76,3769103
2021-10-20 00:00:00+00:00,132.75,132.75,130.24,131.4,2234130
2021-10-21 00:00:00+00:00,131.37,132.47,130.11,130.99,2341643
2021-10-22 00:00:00+00:00,131.0,131.3,127.1,127.6,2319119
2021-10-25 00:00:00+00:00,128.18,130.36,127.1,128.2,2485230
2021-10-26 00:00:00+00:00,128.82,131.75,128.01,130.78,2876833
2021-10-27 00:00:00+00:00,130.84,132.0,129.15,129.82,1785204
2021-10-28 00:00:00+00:00,129.94,130.5,128.25,129.54,2879548
2021-10-29 00:00:00+00:00,129.4,129.44,124.47,125.21,2533212
2021-11-01 00:00:00+00:00,125.3,130.86,123.2,130.43,3331874
2021-11-02 00:00:00+00:00,129.91,133.13,128.13,132.0,3606422
2021-11-03 00:00:00+00:00,131.04,132.66,129.2,130.59,2208878
2021-11-05 00:00:00+00:00,129.95,131.46,127.54,128.4,1352058
2021-11-08 00:00:00+00:00,128.5,133.18,128.5,132.4,2486705
2021-11-09 00:00:00+00:00,132.0,134.59,130.03,130.68,2589009
2021-11-10 00:00:00+00:00,129.87,133.39,129.8,131.09,2867316
2021-11-11 00:00:00+00:00,131.86,134.74,130.9,134.03,3000348
2021-11-12 00:00:00+00:00,134.63,135.97,129.22,131.29,4267894
2021-11-15 00:00:00+00:00,131.3,132.88,130.52,130.89,2300893
2021-11-16 00:00:00+00:00,131.0,133.09,131.0,132.25,2384446
2021-11-17 00:00:00+00:00,133.38,133.38,131.3,132.25,1844744
2021-11-18 00:00:00+00:00,132.19,135.5,131.68,134.5,3529394
2021-11-19 00:00:00+00:00,135.5,135.69,128.6,130.43,3185815
2021-11-22 00:00:00+00:00,130.5,131.0,122.55,124.78,3350108
2021-11-23 00:00:00+00:00,124.46,131.53,121.53,131.0,3690152
2021-11-24 00:00:00+00:00,131.24,131.87,125.4,127.0,2447254
2021-11-25 00:00:00+00:00,127.0,128.2,124.64,125.25,1157060
2021-11-26 00:00:00+00:00,123.75,124.26,120.2,120.58,1993146
2021-11-29 00:00:00+00:00,122.98,127.25,121.4,124.99,2903102
2021-11-30 00:00:00+00:00,123.7,129.49,122.55,128.44,5949810
2021-12-01 00:00:00+00:00,129.0,130.85,127.51,128.83,2716149
2021-12-02 00:00:00+00:00,128.32,130.5,126.73,130.13,1646216
2021-12-03 00:00:00+00:00,130.27,130.6,126.5,127.73,1840720
2021-12-06 00:00:00+00:00,127.73,128.73,123.44,125.44,1171645
2021-12-07 00:00:00+00:00,125.7,128.64,124.61,127.94,1807864
2021-12-08 00:00:00+00:00,128.4,128.66,125.2,126.15,2539215
2021-12-09 00:00:00+00:00,126.15,127.84,124.86,126.87,1695193
2021-12-10 00:00:00+00:00,126.41,127.0,121.52,122.62,1854198
2021-12-13 00:00:00+00:00,122.78,124.2,113.9,114.3,3556801
2021-12-14 00:00:00+00:00,115.0,118.42,107.45,118.04,5210540
2021-12-15 00:00:00+00:00,117.99,119.64,115.31,118.35,1917902
2021-12-16 00:00:00+00:00,118.59,119.85,115.6,116.62,3053276
2021-12-17 00:00:00+00:00,116.92,117.55,113.8,114.77,3941854
2021-12-20 00:00:00+00:00,112.5,115.09,111.31,114.02,2030576
2021-12-21 00:00:00+00:00,114.44,115.6,112.03,113.54,2210934
2021-12-22 00:00:00+00:00,113.54,114.44,112.73,113.48,1692934
2021-12-23 00:00:00+00:00,114.0,114.5,112.4,113.7,1414580
2021-12-24 00:00:00+00:00,113.95,115.45,113.07,115.3,1044747
2021-12-27 00:00:00+00:00,115.82,116.89,114.99,116.55,1153211
2021-12-28 00:00:00+00:00,116.86,120.53,116.2,119.98,1825935
2021-12-29 00:00:00+00:00,119.2,121.36,118.6,121.25,1758301
2021-12-30 00:00:00+00:00,121.27,123.6,119.52,122.34,2044293
2022-01-03 00:00:00+00:00,122.46,123.91,122.22,123.27,934941
2022-01-04 00:00:00+00:00,123.39,124.32,122.41,123.82,1131642
2022-01-05 00:00:00+00:00,123.8,124.26,117.4,117.71,1630018
2022-01-06 00:00:00+00:00,117.51,120.29,115.04,119.33,2096334
2022-01-10 00:00:00+00:00,119.85,120.8,115.55,117.48,1692303
2022-01-11 00:00:00+00:00,117.48,121.94,117.24,121.71,2565417
2022-01-12 00:00:00+00:00,121.95,122.2,118.6,120.11,2323025
2022-01-13 00:00:00+00:00,120.93,120.93,117.0,118.48,3875027
2022-01-14 00:00:00+00:00,118.23,119.1,113.47,118.61,3482615
2022-01-17 00:00:00+00:00,118.58,119.55,115.36,117.15,1664243
2022-01-18 00:00:00+00:00,117.14,117.54,108.05,108.33,4740812
2022-01-19 00:00:00+00:00,108.11,112.04,102.26,109.41,6050636
2022-01-20 00:00:00+00:00,109.42,114.19,106.84,110.84,5602145
2022-01-21 00:00:00+00:00,110.0,113.05,106.0,107.0,5345900
2022-01-24 00:00:00+00:00,106.2,107.99,96.52,102.63,6026808
2022-01-25 00:00:00+00:00,102.15,107.3,99.35,107.26,4821143
2022-01-26 00:00:00+00:00,107.3,108.14,103.2,103.81,3130210
2022-01-27 00:00:00+00:00,103.59,110.55,103.26,107.0,4029914
2022-01-28 00:00:00+00:00,107.0,110.6,107.0,110.59,2319277
2022-01-31 00:00:00+00:00,110.59,117.36,110.59,113.8,4365494
2022-02-01 00:00:00+00:00,113.98,116.35,112.4,114.98,2057908
2022-02-02 00:00:00+00:00,115.0,118.0,114.36,117.68,2243552
2022-02-03 00:00:00+00:00,117.1,117.53,114.1,115.23,2731970
2022-02-04 00:00:00+00:00,115.61,118.1,114.54,116.34,2768198
2022-02-07 00:00:00+00:00,116.45,116.95,113.66,115.98,1949510
2022-02-08 00:00:00+00:00,115.35,118.98,115.24,118.78,2202685
2022-02-09 00:00:00+00:00,118.8,122.69,118.8,122.32,2573683
2022-02-10 00:00:00+00:00,122.35,124.32,119.6,122.8,2748318
2022-02-11 00:00:00+00:00,122.51,123.26,117.0,117.88,2745433
2022-02-14 00:00:00+00:00,117.0,120.62,114.14,115.52,5790865
2022-02-15 00:00:00+00:00,116.32,118.18,113.3,115.79,4464242
2022-02-16 00:00:00+00:00,116.0,117.3,113.62,115.6,4319099
2022-02-17 00:00:00+00:00,115.93,115.98,108.12,109.77,5801891
2022-02-18 00:00:00+00:00,110.5,111.63,102.63,103.44,6427023
2022-02-21 00:00:00+00:00,103.44,106.89,84.06,90.3,14295710
2022-02-22 00:00:00+00:00,90.1,101.49,84.44,99.3,13281892
2022-02-24 00:00:00+00:00,89.97,90.0,55.7,77.01,11651313
2022-02-25 00:00:00+00:00,74.31,88.25,68.24,79.6,7852495
2022-03-24 00:00:00+00:00,82.0,99.8,82.0,89.39,2019508
2022-03-25 00:00:00+00:00,90.99,92.78,87.55,89.98,853479
2022-03-28 00:00:00+00:00,89.79,89.8,86.01,86.5,1043971
2022-03-29 00:00:00+00:00,87.55,88.5,82.0,84.4,826439
2022-03-30 00:00:00+00:00,87.0,88.5,85.0,87.9,501097
2022-03-31 00:00:00+00:00,87.95,95.95,87.94,95.7,1138003
2022-04-01 00:00:00+00:00,95.9,97.9,93.2,94.02,908041
2022-04-04 00:00:00+00:00,94.9,96.35,90.0,94.7,647191
