Time,Open,High,Low,Close,Volume
2021-05-27 00:00:00+00:00,13.648,13.71,13.61,13.704,8194
2021-05-28 00:00:00+00:00,13.712,13.74,13.636,13.674,9197
2021-05-31 00:00:00+00:00,13.618,13.824,13.618,13.8,25504
2021-06-01 00:00:00+00:00,13.802,13.838,13.74,13.79,7449
2021-06-02 00:00:00+00:00,13.828,13.864,13.702,13.782,7992
2021-06-03 00:00:00+00:00,13.71,13.806000000000001,13.688,13.756,6403
2021-06-04 00:00:00+00:00,13.746,13.8,13.718,13.76,4532
2021-06-07 00:00:00+00:00,13.76,13.894,13.754,13.82,9799
2021-06-08 00:00:00+00:00,13.844,13.844,13.702,13.776,8894
2021-06-09 00:00:00+00:00,13.76,13.85,13.65,13.684,18503
2021-06-10 00:00:00+00:00,13.69,13.8,13.65,13.756,10737
2021-06-11 00:00:00+00:00,13.75,13.92,13.69,13.9,23595
2021-06-14 00:00:00+00:00,13.9,13.92,13.786,13.804,7229
2021-06-15 00:00:00+00:00,13.782,13.864,13.712,13.712,10289
2021-06-16 00:00:00+00:00,13.682,13.82,13.676,13.768,6321
2021-06-17 00:00:00+00:00,13.776,13.776,13.67,13.722,6023
2021-06-18 00:00:00+00:00,13.732,13.8,13.62,13.634,13591
2021-06-21 00:00:00+00:00,13.674,13.788,13.552,13.682,27289
2021-06-22 00:00:00+00:00,13.696,13.748,13.646,13.668,8968
2021-06-23 00:00:00+00:00,13.676,13.734,13.5,13.63,45595
2021-06-24 00:00:00+00:00,13.646,13.678,13.552,13.58,5640
2021-06-25 00:00:00+00:00,13.52,13.594,13.49,13.514,19065
2021-06-28 00:00:00+00:00,13.53,13.6,13.442,13.528,11305
2021-06-29 00:00:00+00:00,13.528,13.562,13.5,13.532,13843
2021-06-30 00:00:00+00:00,13.532,13.92,13.504,13.92,106660
2021-07-01 00:00:00+00:00,13.78,13.918,13.682,13.696,11542
2021-07-02 00:00:00+00:00,13.682,13.746,13.642,13.696,6540
2021-07-05 00:00:00+00:00,13.706,13.788,13.62,13.7,11851
2021-07-06 00:00:00+00:00,13.7,13.808,13.652,13.66,5477
2021-07-07 00:00:00+00:00,13.646,13.738,13.572,13.58,5496
2021-07-08 00:00:00+00:00,13.566,13.624,13.502,13.516,13303
2021-07-09 00:00:00+00:00,13.516,13.644,13.504,13.504,9133
2021-07-12 00:00:00+00:00,13.594,13.6,13.508,13.572,5932
2021-07-13 00:00:00+00:00,13.586,13.598,13.51,13.51,6298
2021-07-14 00:00:00+00:00,13.51,13.576,13.504,13.512,5567
2021-07-15 00:00:00+00:00,13.516,13.574,13.5,13.528,5264
2021-07-16 00:00:00+00:00,13.464,13.576,13.464,13.546,4761
2021-07-19 00:00:00+00:00,13.52,13.564,13.364,13.378,38393
2021-07-20 00:00:00+00:00,13.392,13.446,13.3,13.336,19671
2021-07-21 00:00:00+00:00,13.336,13.414,13.3,13.404,5751
2021-07-22 00:00:00+00:00,13.41,13.5,13.31,13.466,3909
2021-07-23 00:00:00+00:00,13.494,13.55,13.418,13.544,6059
2021-07-26 00:00:00+00:00,13.56,13.58,13.36,13.5,7819
2021-07-27 00:00:00+00:00,13.502,13.568,13.39,13.448,5981
2021-07-28 00:00:00+00:00,13.456,13.462,13.33,13.364,4672
2021-07-29 00:00:00+00:00,13.342,13.464,13.308,13.4,6699
2021-07-30 00:00:00+00:00,13.45,13.47,13.3,13.306,10654
2021-08-02 00:00:00+00:00,13.33,13.46,13.3,13.402,12605
2021-08-03 00:00:00+00:00,13.412,13.628,13.412,13.52,25474
2021-08-04 00:00:00+00:00,13.52,13.62,13.446,13.475999999999999,17966
2021-08-05 00:00:00+00:00,13.454,13.58,13.454,13.458,3174
2021-08-06 00:00:00+00:00,13.538,13.538,13.36,13.388,4087
2021-08-09 00:00:00+00:00,13.362,14.32,13.35,13.73,124279
2021-08-10 00:00:00+00:00,13.738,13.796,13.504,13.504,21494
2021-08-11 00:00:00+00:00,13.512,13.95,13.512,13.652,43059
2021-08-12 00:00:00+00:00,13.652,15.475999999999999,13.65,13.924,498013
2021-08-13 00:00:00+00:00,13.992,14.192,13.66,13.725999999999999,58430
2021-08-16 00:00:00+00:00,13.725999999999999,14.45,13.55,13.6,113753
2021-08-17 00:00:00+00:00,13.59,13.698,13.5,13.628,23089
2021-08-18 00:00:00+00:00,13.628,13.796,13.522,13.62,32462
2021-08-19 00:00:00+00:00,13.66,14.336,13.45,13.634,98035
2021-08-20 00:00:00+00:00,13.616,13.722,13.51,13.574,15553
2021-08-23 00:00:00+00:00,13.576,13.798,13.5,13.532,26126
2021-08-24 00:00:00+00:00,13.562,13.59,13.5,13.518,12147
2021-08-25 00:00:00+00:00,13.544,13.594,13.5,13.552,8889
2021-08-26 00:00:00+00:00,13.564,13.568,13.5,13.528,12795
2021-08-27 00:00:00+00:00,13.53,13.576,13.45,13.538,16911
2021-08-30 00:00:00+00:00,13.558,13.696,13.498,13.594,20835
2021-08-31 00:00:00+00:00,13.594,13.9,13.526,13.78,73596
